"content_review","sentiment_analysis","domain_name","label"
"This app provides very detailed, very current info on weather  specifically precipitation. So it's extremely useful for planning outdoor activities each day.","Positive","Weather","Mis"
"Junk. How can there be any positive reviews It is wrong all the time All week, clear sky's. All week weather underground forecasted rain and a lot of it. So finally today Noah says rain. Hey way to get it right 4 hours before it starts What junk. And they don't listen, I've notified them 15 times they were extremely inaccurate","Positive","Weather","Dep,Usa"
"As a weather observer for a small rural weather station I find this app useful. The clarity is often murky but such is the weather.","Positive","Weather","Mis"
"This app will keep you safe the user interface is amazing this app is worth it one complaint I have is sometimes active hurricanes will not display like hurricane Ophelia I will not display and sometimes they slows down on my iPad Pro and please display Fire Warnings in the app they would be very useful for tracking wildfires and a sheet that lets you chose what warnings you want to trigger notifications other than those minor complaints this app is WORTH IT for any iPhone or iPad","Positive","Weather","Mis"
"App works all the time. No bugs. Accurate info. A must have if you live in hurricane or tornado frequenting areas.","Negative","Weather","Mis"
"With there was an OCR IAP available to purchase for taking a photo of an equation ","Neutral","Reference","Mis"
"I love what this website does, much respect.","Positive","Reference","Mis"
"WolframAlpha is a product that's a throwback, in a good way, to database searches. As long as the user sticks to keywords, the experience is enjoyable, and direct. There are search examples to learn from. Wolfram isn't going to be like google but, if you know your keywords, it can be a lot more useful.","Positive","Reference","Mis"
"A waste of time and money. In one of the major algorithms I obtained results that were so ridiculous as to be funny if it weren't for the fact that I had shelled out real cash for the privilege of wasting my time with the calculations. ","Negative","Reference","Mis"
"I agree with another reviewer that I can find more accurate results much quicker with a generic search engine than I can with this pretentious piece of junk. ","Positive","Reference","Mis"
"I didn't realize this app requires an internet connection to be useful. Sure, it can do simple stuff like 123 without an internet connection. But I can do that in my head. I thought I would be able to use it to calculate derivatives and integrals offline, when I don't have access to the WA website. That would have been useful and I would deserve a 5star review. But the simple fact that it needs an internet connection is kind of bogus. I can just pull up the WA website whenever I have an internet connection, why should I use this app ","Positive","Reference","Sup,Usa"
"This app provides a lot of value for my phone and for me. As a math major, I could not ask for a better companion to get through college.","Neutral","Reference","Mis"
"I'm very disappointed in it.  Seems to only be able to search one word at a time. Google is much easier to use. ","Negative","Reference","Usa"
"As a middle school math teacher I HIGHLY YES HIGHLY RECOMMEND THIS APP.","Positive","Reference","Mis"
"I wouldn't guess in 34 weeks why it has high ratings, does really nothing, and I'm not even saying better or different from regular search, gives you some silly mostly useless stat. Furthermore, inputting can't perform any 2 or multipleword search, if its not already inputted I mean, gets you an error with mean options to choose one of words from many inputted, combine couple and you get error again. Several other things, not even worth mentioning, no zoom, etc. And, its pricey too and inapp purchases to add photo check, etc. Not worth having on your phone, I'm deleting it ","Negative","Reference","Dep,Usa"
"The app doesn't give you useless data, making it a streamlined way to search for random questions that enter your head. The user has to be able to construct good keywords, because he quality of input determines the quality of output. Overall, my new favorite way to look random stuff up.","Positive","Reference","Mis"
"Whoa I wish I had this years ago. Worth every penny and much more","Positive","Reference","Mis"
"Absolutely brilliant, solves so many problems, I can help my kids with call even though I'm super rusty","Positive","Reference","Mis"
"This is a very nice app, and is really useful in many different ways. But I have noticed a problem. When I try to define a word it only says, did you mean... This is a big problem because I was hoping for this to also be a dictionary. If you are able to, please fix this problem.","Positive","Reference","Usa"
"Amazing... even says the type of moon on my birthday. Extremely powerful","Positive","Reference","Mis"
"I cannot recommend this app strongly enough. I am semiretired, work a miniontype job to stay busy and I am always thinking Great Thoughts, a process requiring the occasional small datum. I regularly access this app for information and it has yet to fail. Even if the answer is not exactly what I am looking for, it creates other pathways to pursue the answer.","Positive","Reference","Mis"
"PERFECT APP LOVE IT SO MATHS. SUCH LEARN. VERY KNOWLADGE MUST BUUYY","Positive","Reference","Mis"
"I took Calc I first semester and relied heavily upon Mathway and Photomath for help, both require monthly subscriptions, but with a 10 iTunes gift card and a 3 App Store purchase, this App not only gave me the answers, but also showed me the steps ","Positive","Reference","Mis"
"This app continually amazes me with its ability to interpret and translate my questions to provide the information I want.","Positive","Reference","Mis"
"Better than Google for most questions I have. Not just math. Want to know how the Sahara compares sizewise to the US Avoid Google unless you really want to start being inundated with ads for travel agencies and expedition pants. Wolfram Alpha is my goto app for data questions. Never tried it for philosophy, but I wouldn't be surprised to get those answers, too.","Negative","Reference","Mis"
"I am taking Calculus currently and it is very helpful. It shows you the answers to your problems. The step by step option is also very helpful and informative. It is definitely a grade saver. Worth the purchase in my opinion.","Positive","Reference","Mis"
"It's greatest shortfall is my lack of imagination. ","Positive","Reference","Mis"
"Imagine everything you want your calculator to do, and this does it and more. But it does much more than math too. Easily the most essential app for any high school or college student.","Positive","Reference","Mis"
"I was looking around and I seem to see it goes to 2014 and we're still here ","Neutral","Reference","Mis"
"If you can properly articulate your query  there are some quirks this app is essential for research. ","Neutral","Reference","Mis"
"Definitely less powerful than the online version. Only really useful as a maths calculator. For all other subjects google has proven more helpful. ","Positive","Reference","Mis"
"I'm a calculus student and this is the most helpful resource I've found. It gives step by step solutions to even the most complex problems.","Positive","Reference","Mis"
"Being a student, textbooks are not really essential anymore. With WolframAlpha, I can learn even more from the textbook. With its competitor, Khan Academy , it think WolframAlpha did a best job","Positive","Reference","Mis"
"This app is very helpful. It not only provides and answer but it also provides a great explanation of how that answer was found. Anyone in any kind of higher math I would definitely recommend","Positive","Reference","Mis"
"I purchased this to work out algebra problems and for the knowledge base but it never completes a download and install. Never had this problem with any other app.","Negative","Reference","Sup"
"Sorry, but I find this app next to useless. It doesn't understand the simplest queries. ","Negative","Reference","Dep,Usa"
"Why can I not expand the graphs to view them What's the point of the plots if they're limited to some arbitrary x and y ranges AAAHGHHHHHHGGGGGG ","Negative","Reference","Usa"
"This app just simply works and I am yet to find a problem it could not solve. ","Negative","Reference","Mis"
"I did a good chunk of algebra, trig, and calculus in high school, so I have a decent understanding of math, but most of the time I'm just too lazy to do it myself now that it's not required, so I let Wolfram Alpha calculate for X for me. ","Negative","Reference","Mis"
"this app is genius, will save you time","Positive","Reference","Mis"
"I use this to just do sanity checks of definite integrals as I work. The app constantly computationallytimes out before it can produce the result I need. However, the website has no problem analyzing the same quantity. ","Negative","Reference","Dep"
"I find myself coming back to this app less and less as it doesn't seem to handle very basic mathematical. I highly recommend the website. Especially since this is not a free app. ","Neutral","Reference","Usa"
"It helps me with my homework so much, it also has a huge data base of the coolest stuff ever","Positive","Reference","Mis"
"I have been using this app for years and felt it only appropriate that I show my appreciation for the many times I needed an answer to various analytical questions. Thank you for this great app and for your teams continued work.","Positive","Reference","Mis"
"The app is very useful as a teaching aid to illustrate some key math concepts for kids. I also use it occasionally for casual light duty math work. I primarily use R for the heavy lifting.","Positive","Reference","Mis"
"This app will help me so much in my AP stats and physics classes thanks for the price drop","Positive","Reference","Mis"
"I mean google can answer all these questions for you but for someone who travels a lot it's a great tool to gain good local knowledge ","Positive","Reference","Mis"
"I absolutely love this app... it has saved me from so much thinking... it even gives you the solutions and how you get the answer","Positive","Reference","Mis"
"The app has been getting better and better. I have primarily used for mathematics and Physics.","Positive","Reference","Mis"
"Amazing calculator, definitely the best one till now I sooooo love it and recommend it","Positive","Reference","Mis"
"As a CSE student this does everything I need thank you developers I LOVE This app and I recommend it to everyone","Positive","Reference","Mis"
"If you ever use a scientific calculator, this app takes things to a whole new level. ","Neutral","Reference","Mis"
"I strongly recommend this app for anyone learning, or already practicing, maths and sciences.","Positive","Reference","Mis"
"WolframAlpha has worked flawlessly for many years, until a recent issue. It has now been fully restored. ","Positive","Reference","Mis"
"There was no app update needed, since it seems that it is software as a service as well. ","Neutral","Reference","Mis"
"Getting invalid signature when making any query. What should I do? Fix asap ","Neutral","Reference","Dep"
"This is an amazing app. Well worth the cost, even for the most casual user.","Positive","Reference","Mis"
"Don't buy it. The App has numerous bugs. I've had to reinstall it several times. Now everytime I use it it says error invalid signature. I even reinstalled the app and it still won't work. Waste of money.","Negative","Reference","Dep"
"Don't know what the problem is, but every time I try to do a problem I get an error. It was great for a while, but now it's dead space on my phone. I've contacted the developers but I've yet to hear back. I've tried redownloading the app but every time I try to do anything it says invalid signature","Negative","Reference","Dep"
"This version is broken and crashes all the time. Do not buy until they fix. ","Negative","Reference","Dep"
"I get invalid signature on all queries. Unreliable","Neutral","Reference","Dep"
"Not always right, but insanely cool. Not sure if I feel smarter or dumber using this. Best 2 I've spent yet on the iPad.","Positive","Reference","Dep"
"So frustrating. Typed in a drug name. Under the drugs tab. Keeps giving me info on a city by the same name. Ridiculous. Help","Negative","Reference","Dep,Usa"
"I use this app all the time, it pretty much does it all. The math functions are especially powerful.","Positive","Reference","Mis"
"I originally got this app for the stepbystep calculus instructions, but I've stayed for everything else. I'm continuously learning new things about Wolfram Alpha and have found it incredibly useful at so many times. Highly recommended.","Positive","Reference","Mis"
"There are plenty of engineers and mathematicians leaving great reviews so I want to emphasize one of the unsung features of this app nutrition facts. You can search almost any food in any quantity and find out how much essential macro and micro nutrients it contains. There's so much to love about WA.","Positive","Reference","Mis"
"By far the most used app on my phone as a physics PhD student. It's my first line of defence, unless the computation times out, in which case I fall back to Mathematica.","Positive","Reference","Mis"
"it does more than i ever expected, definitely recommend","Positive","Reference","Mis"
"I'm a student, and for the longways period I used Mathway to help me with homework.  Then it got its update and using it became a pain.  I found WolframAlpha and it's been a useful tool for me since.  Especially in chemistry","Positive","Reference","Mis"
"There is one major issue I'd like to have solved.  When I plug a math problem into the app, I can click Show Steps and I can see how wolfram got its answer.  Sometimes there's multiple ways to solve a problem, but I can't see any of the other solution methods.  I can click the drop down menu and click a different method but it just reverts back to the first way of solving the problem. ","Neutral","Reference","Dep,Usa"
"The stepbystep calculus problem solving option is a great way for students and teachers to see how a calculation is performed. ","Positive","Reference","Mis"
"A feature was broken some time ago and hasn't been fixed.  Words with xxxxxxxx no longer correctly sorts results other than alphabetically.  Sorting boy length and frequency still display results alphabetically, rendering these sorting options useless.","Negative","Reference","Dep"
"Between the free app and this paid one it's a little confusing. I guess WolframAlpha is full of scientists and engineers, but they could use some marketing advice. The favorites function doesn't work no way to add them. Support is responsive  better than most app developers. We'll see how long it takes to get the fix into the app.","Positive","Reference","Dep,Usa"
"I think paying for an app merits getting more computation time than if I just used the online interface. Especially since I have desktop Mathematica, there should be some way to link that so that the app gives more computing time when needed. ","Positive","Reference","Usa"
"Just another simple calculator I want a refund ","Positive","Reference","Mis"
"I'm a software engineer with a background in computer engineering so my degree was incredibly math heavy. ","Neutral","Reference","Mis"
"Back when I was in high school and then college, this app helped me through all of my calculus, differential equations, linear algebra, discrete math, and circuits courses. ","Neutral","Reference","Mis"
"I've always had a reason to keep it on my phone the past five years and I still use it. It's definitely worth the money and the space it takes on your phone.","Positive","Reference","Mis"
"I know it cost money but it the full version of this app It's great for college students I use it everyday","Positive","Reference","Mis"
"For months now my WolframAlpha app has been stuck in mid update and will not let me open it, finish its update, or delete it","Negative","Reference","Dep,Sup"
"For years helped me get A's in mathematics. I would check my homework answers with it and if it was incorrect the step by step would show me how to do it correctly. It used to be my virtual tutor in a sense. Please bring it back ","Positive","Reference","Mis"
"An excellent tool on your hand. It helps me a lot. Simply love it.","Positive","Reference","Mis"
"MacOS made some sort of update and now this app pops up several times a day when I'm trying to type. No other app does this and I never intentionally set anything up to be a popup sidebar because it's incredibly annoying. Search logic is good, but eff whatever happened to the app. Removing. ","Negative","Reference","Usa"
"This is app is so help it even show you how to solve it is not just the answer that u get. The only thing that needs to be the best app is commands in other languages.","Positive","Reference","Mis"
"This app is wonderful However, it used to be better. The stepbystep feature was taken away in recent updates, which is very frustrating when trying to understand a problem. The stepbystep works as a terrific guide and greatly benefits struggling students who invested in this app in order to help with their schoolwork. Please bring back this feature. ","Positive","Reference","Usa"
"Amazing app. Saved so much time checking answers and for studying during upper level math classes in college.","Positive","Reference","Mis"
"Very good app. It teaches you differential equations, matrices and even option pricing definitions. Very affordable as well. Only US3.","Positive","Reference","Mis"
"Nice, slightly confusing but very nice. maybe a little overpriced, but worth it imo","Positive","Reference","Mis"
"I've used this app many times for calculations mundane covert Imperial to metric to somewhat unusual relativistic time dilation, and it has worked very well for me. If you have a need for anything Wolfram Alpha offers on your iPad and  or phone, get this app. ","Positive","Reference","Mis"
"A few advantages over just using the website advanced copypaste functions, improved formatting, history. ","Positive","Reference","Mis"
"WolframAlpha is more than just a mathematics tool. It also pulls from vast databases with, for example, population data, info about various corporations allowing interesting comparisons and much more. Try comparing Microsoft to Google, for instance by typing the two names as input. ","Positive","Reference","Mis"
"The camera doesn't do anything first of all, and also why can't I access what I previously typed in a search history. Then the biggest issue is that there is no recall button to see previous problems. Typing math isn't easy, and reviewing the problem your trying to understand is made harder by not being able to review previously typed in problems.","Negative","Reference","Dep,Usa"
"This app helped me with my algebra 1 homework it's so nifty and useful","Positive","Reference","Mis"
"Do not buy the photo package. It cannot even solve a problem from the picture. It simply puts that it is the same equation no matter what picture I took. I want a refund for that .99","Neutral","Reference","Dep"
"I would recommend this app to anyone, point blank. This app has ofcourse, gone through UI  UX changes, and they removed some key features over time but the fact still remains, it's an extremely useful  powerful engine. Giving people access to systematic knowledge and immediate computable access is important ","Positive","Reference","Mis"
"I'm an Industrial Designer and with Wolfram, I was able to learn and use Snell's Law in real life, hot lasers and lenses haha Thanks ","Positive","Reference","Mis"
"From math to astronomy to demographics to entertainment, you name it. Comparisons, easy ways to formulate questions, examples... This guys deserve more support so they can continue improving this must have app.","Positive","Reference","Mis"
"I suppose they could always add a new index of how many people would like to be named whatever yours is. ","Positive","Reference","Mis"
"Update removed step by step solutions, basically the free version in an app. Step by step used to be shown which is why I purchased this app. Now it's worthless. ","Positive","Reference","Mis"
"I love Wolfram Alpha This app has a brain of its own. It helps me with anything I need to know. From math to history, it will have the answers I need.  What makes it even more amazing is that it is you can use the normal free version on the desktop or you can use the proversion on that will show your work providing you pay. All in all, this is an amazing app and I recommend it to anyone attending school or who wants to broaden their knowledge.","Positive","Reference","Mis"
"Not much to say, besides I LOVE THIS APP","Positive","Reference","Mis"
"I bought the pro version of this so I could easily solve math problems, when I first got it I was so surprised it gave me everything from pie charts, weather anywhere, anytime, and Egyptian math laws. ","Positive","Reference","Mis"
"This app used to be the most amazing app for the price You could type in your equations and still be able to use the step by step solution section to see what happens with the updates they took that away. So now I have an app that I paid for that does the exact same thing as just going to the website and typing it in there. Very disappointed in the update. ","Positive","Reference","Usa"
"I have a degree in Biology and I always want to know WHY. Thank you for this app. It does everything you want to know and more. Definitely better than a bookcase full of the old encyclopaedias. Although they were my favourite as a child.","Positive","Reference","Mis"
"The fact this app is in the essentials category says it all. Wolfram Alpha is the biggest help when you need to do some calculations on your phone.","Positive","Reference","Mis"
"Very helpful in many different ways,also in iCloud you don't have to buy again,my mom bought it and I just got it for free on my phone","Positive","Reference","Mis"
"I paid for the camera and that part is a waste of money. Paid for the app in hopes it would be as good as the one on the computer, and it's not. ","Positive","Reference","Usa"
"Not worth it. Helps a little I guess. ","Positive","Reference","Mis"
"I use wolframalpha as a advanced calculator. You can solve equations and do scientific computing. Basically, if you are familiar with Mathemetica, you would love this app.","Positive","Reference","Mis"
"Be warned. They want you to buy this app again on every device. They broke Apple Family Sharing.","Negative","Reference","Dep"
"I love this app It helps me learn everyday and if I ever want to know anything, boom it's there. I would highly recommend to anyone in a science or math class.","Positive","Reference","Mis"
"I purchased this app to try using wolfram in my iPad, as Mathematicaonline does no works on tablets. However, the app never downloaded and I am now stuck with this app which I cannot even use","Negative","Reference","Sup"
"Ok i am in love with this app but this one was definitely worth it haha helped me a lot how ever I don't understand the picture part that I paid for I'm going to call cause either Idk how to use it or it doesn't work ","Positive","Reference","Usa"
"This app is amazing I can look up all my, as some people might say, smart questions on this app, and get a good answer I recommend you get the app as soon as possible.","Positive","Reference","Mis"
"It's fine for help with simple math problems, but not helpful at the higher levels. ","Negative","Reference","Mis"
"Great and very handy tool. Amazing value as well.","Positive","Reference","Mis"
"Waste of money.  Blame WIRED. ","Negative","Reference","Mis"
"Normally don't write reviews but this app has consistently help me through my courses. It's a great database  a reference source for material. This app is a must for any college student ","Positive","Reference","Mis"
"This app saved my GPA from dipping below 4.0. Now if only there was an app that taught you strong work ethic... ","Positive","Reference","Mis"
"I was excited to find photo input is an option as I hoped to identify a strange plant growing near my house. I paid the 0.99 fee and snapped a photo. Fail. I hit retry. Fail. I took a new photo. Fail. I forcequit the app and tried another photo. Fail.","Negative","Reference","Dep"
"Not impressed by this feature though other app capabilities are nice. I'd rate higher if the only paid premium feature in the app didn't utterly fail.","Positive","Reference","Dep"
"I'm into so many things that Wolfram Alpha is now my goto program to find the information I need.","Neutral","Reference","Mis"
"From mathematical computations, graphs and general knowledge, it is all there with intuitive access.","Neutral","Reference","Mis"
"This app is the reason I had A's in geometry ","Neutral","Reference","Mis"
"Wolfram has the best math software. Love this app size version which can solve anything. Great for checking home work.","Positive","Reference","Mis"
"Before I got the app, I knew about Wolfram. When I saw the list of things in the description, I just couldn't believe this engine could do all of that. Ever since I got it Wolfram has amazed me every time I type in a new question on it. I even just mess around with it occasionally. From your daily core curriculum problems, to how many calories are in a cubic lightyear of vanilla ice cream, Wolfram does so much more.","Negative","Reference","Mis"
"Uninstalled and reinstalled and the app continues to crash on launch. ","Negative","Reference","Dep"
"Infinitely helpful resource for STEM classes and more. Thanks wolfram devs.","Positive","Reference","Mis"
"This is an awesome app period. there are no crashes, twitches or bugs, and it is super useful for almost anything. Whenever I'm bored I'll just have it spit me a random fact. It is pricey, but it's worth it.","Positive","Reference","Mis"
"This app really helps me with my precalculus. I use this to check my work for problems. No glitches what so ever and it's really easy to type in what problem you need the answer to.","Negative","Reference","Mis"
"THANK YOU TEAM for updating for iPad. Forever grateful. For any college student looking to purchase their app....... Just do it man.... Your life will get easier","Positive","Reference","Mis"
"Calculate radius of circle. Could not perform. Completely useless. Do some update and add some basic features atleast ","Positive","Reference","Usa"
"Great app update Now I can use it in split screen on the iPad Pro while taking notes","Positive","Reference","Mis"
"I don't like paying 3 for an app only to have them nickel and dime me another feature later. ","Negative","Reference","Mis"
"I've been a fan of Mathematica since 2005, and this app is a nice way to ask any question which has an answer containing mathematical content including just numbers. It's a little finicky at times but will tell you to rephrase your question so it can understand. I've recommended this app to college students as an alternative to looking in the back of the book or solutions manual. It almost always gives the asker much more than they would need and is a superb educational support tool. The best part of it is it's incredible value. It costs little but is loaded with information and could not be a better value for the money.","Positive","Reference","Mis"
"The interface needs to be updated for iPad Pro. Keyboard fills 90 of screen. App not compatible with twoappsonscreen mode. The interface code really needs an updated.","Neutral","Reference","Sup,Usa"
"The backend is as great as always, but must update the iOS GUI to get back 5 stars.","Positive","Reference","Sup,Usa"
"Literally no difference between the mobile site you can use for free and this app. No additional pro features, or seeing steps to problems. Use the mobile site and save your money. ","Positive","Reference","Mis"
"I don't know who wrote all those raving reviews but I think it's worthless. ","Negative","Reference","Mis"
"The very fact that it has math symbols makes it worth it. The sheer power at your fingertips is mind blowing","Positive","Reference","Mis"
"Worked great until a couple of weeks ago. Now the keyboard above the normal one has extremely slow response time, it takes at least 3 seconds for the character to appear in the formula bar. Like I said great app mostly use for calc functions but has problem now. Please fix","Positive","Reference","Per"
"Thank you to the developers and academia for producing this app.  It has become my 1 resource for reference.  The small price tag is worth every penny, and if it helps to keep development current, then I am happy to support this worthwhile effort","Positive","Reference","Mis"
"Worth every cent an amazing tool that adds value to pretty much everything","Positive","Reference","Mis"
"Just tried to plot a simple sphere and it wouldn't let me do any of the 3D graphics or plot anything none linear. All my source code came straight from their website. If there is s way to do that someone please let me know I have tried everything. I want my dollars back ","Positive","Reference","Usa"
"This has helped me pass Calc one through Calc three. The step by step integral calculator is just amazing. I used to have to google search each integral and hope someone solved it in order to find the steps but with this it's like a personalized tutor. Especially helpful in visualizing 3d plots of functions. A must have for anyone who is pretty much working with any subject that involves numbers. And for 2.99 it's a steal","Positive","Reference","Mis"
"I am a perpetual teacher and student. This app is indispensable in any collegiate arena. This app allowed me to tutor a hearing impaired student in undergraduate calculus AND business finance. The student went from a 2.1 gap to a 3.6, and this app is the medium that facilities her academic success. A must have. If a more indepth study is needed, the WolframAlpha website is ready to meet the challenge.","Positive","Reference","Mis"
"Here is a 3 dollar one that never gets the answer wrong. ","Negative","Reference","Mis"
"Although I'm experiencing problems now. My step by step isn't showing up. It's very helpful I'm a college student and although I'm a math major... I get a little lazy. Sometimes wolfram explain things better than my professor ","Positive","Reference","Dep,Usa"
"You can look anything up and calculate anything you can dream up. ","Positive","Reference","Mis"
"Just imagine a graphing calculator that can translate, do chemistry, and about 4001 other random things ","Neutral","Reference","Mis"
"I like to check if my homework answers are correct this app really makes my day when i...","Positive","Reference","Mis"
"This app is neither multitasking or iPad Pro native it's due for an API overhaul. For an app this necessary to my workflow, fixing just these two thing would easily make this my favorite and most important app I've ever installed. ","Positive","Reference","Sup"
"WolframAplha is the only app I have discovered that helps my teaching and tutoring.  Especially with finite sciences, such as mathematics, physics, linguistics, and other subjects that are difficult to relate to for some students. I have used even used this app to help students with hearing challenges to translate written ASL into written and spoken English so that undergraduate mathematics becomes a relatable subject, despite the differences in context and subject in written ASL. This app is indispensable to higher level education.","Positive","Reference","Mis"
"Search for and find answers that you don't get on Google or Yahoo ","Neutral","Reference","Mis"
"I purchased the app thinking hey this might help make homework go faster but instead greeted with incorrect calculations. Also I paid for an app jus to find out I have to pay for more features. Was pretty lame.","Positive","Reference","Dep"
"The keyboard freezes when in use. Can you please fix it? Thanks","Positive","Reference","Dep"
"Came up blank on first two things I looked up. I don't think it works or maybe there is a problem or some issue with the app","Negative","Reference","Dep,Usa"
"This is such an amazing and powerful tool. I'm amazed at the price for everything it offers. Every college student should have this app.","Positive","Reference","Mis"
"Wolfram Alpha has been helping me learn math and solve problems for over a year now, in addition to being to being the ultimate knowledge power in the universe sorry, Imperials, not even the Death Star can top this one. It's helped me all the way from my geometry and algebra classes in high school, up to trig and engineering calculus in college with stepbystep instructions for many of those problems you just can't seem to work out on your own. It also integrates with Siri, and knows that the Answer to Life, the Universe, and Everything is exactly 42. To any broke college student out there with a math class  forgo a cup of Starbucks coffee, a snack from a vending machine, or a beer, and invest in your education instead. You won't regret it.","Positive","Reference","Mis"
"Just a few hours of searching around on this app has completely blown me away. I am a senior in high school and strongly recommend this to any and all high school college students. I'm not going to talk about how great this app is because the other reviews get the point across, however something I wanted to add is how the app is integrated into iOS by utilizing Siri functionality.","Positive","Reference","Mis"
"This app does more than expected. Good work Wolfram team.","Positive","Reference","Mis"
"reviews made it sound amazing, not impressed. google works the same, more results and faster.","Positive","Reference","Mis"
"I absolutely love this app I use it all the time.","Positive","Reference","Mis"
"Very Useful easier to navigate and more reliable than other search engines Detailed results percentages, different modes, graphs","Positive","Reference","Mis"
"Beautiful Visuals Graphs are simply stunning, and the interface is nice Extra Keyboard so much easier to input numbers and symbols","Positive","Reference","Mis"
"Restricted results sometimes, it can't show even the simplest things. Very disappointed","Negative","Reference","Dep,Usa"
"Plain loading sign it is very pixelated and dull. Add high resolution","Negative","Reference","Usa"
"Shows history should add a clear history button ","Positive","Reference","Mis"
"I'm not one to cheat on homework, but sometimes you simply don't have the resourcesweren't taught something and you need help. Rather than googling for the specific question or going on a math forum, you can simply plug in your equation, wait a couple seconds and bam you got your answers and it will show you explanations on how to do it. I'll be going off to college next fall so hopefully it will still be useful then. ","Positive","Reference","Mis"
"This is by far the best calculator app EVER I can put in almost anything and it will tell me the answer. It is the best reference app too. It even has a special keyboard in the app with many symbols I wish I could do more than five stars","Positive","Reference","Mis"
"I have never given a review before but this app is completely worth the time and effort to recommend. It is exemplary, easy to use, and plain amazing. Just add iPad Pro's exclusive software keyboard for iPad Pro users and this app will be completely perfect.","Positive","Reference","Mis"
"When ever I needed help with my homework Wolfalpha was there for me.","Positive","Reference","Mis"
"It seems to have a very restricted range of responses. Tried What is the Narrangeset tribe, What are the Seven Nations, Where is Khem, Who were the Conversos Paid for it Expert input Maybe it will improve But for now my best choices are Wordplex, Google, and publicly available repositories like libraries, archives, and universities. ","Positive","Reference","Usa"
"This is simply amazinga wonderful computerized and database app. Wonder how the backend works. How they manage to pull data from all ends and deliver such timely results.","Positive","Reference","Mis"
"It gives you step by step instructions on how to solve countless functions and equations, while also showing their graphs. 55 stars love this app","Positive","Reference","Mis"
"It also answers basically any other question you can possibly ask so there's also that.","Neutral","Reference","Mis"
"Search results not nearly as relevant as what one might get on Google. Incredible waste of money. Need it back. App uninstalled. ","Negative","Reference","Dep"
"Found site difficult to navigate. Cannot return to home. Waste of time and money. Fix the UI and user experience ","Negative","Reference","Usa"
"So I purchased the image Input thinking it will make my life easier. I can take a photo of my math problems and the app will interpret them and answer them right Nope That's not what it's for. Wish they would have told me that before I bought it. So if you were planning to do that like me, don't waste your .99. Other than that this app is amazing and helps me in my classes a lot ","Positive","Reference","Usa"
"This is must have for those who wants to gain knowledge and need help in math.  Mobile version is really handy and helpful. Easy accesses","Positive","Reference","Mis"
"Buy this app and enjoy tons of information at your fingertips.  I have iPad 3 and it works great.  Even though this app works great on the iPhone 5S, the experience on the iPad is so much more enjoyable.  This is an essential app.","Positive","Reference","Mis"
"Yes this app I consider a necessary tool to assist in everyday life in the quest for knowledge","Positive","Reference","Mis"
"I've used this mostly for math and it's made my calculus work much easier. The other features are also great. Great value to me","Positive","Reference","Mis"
"This is the most amazing app I've ever had I literally dropped my jaw I should thank to the inventor So useful and great It deserve at least 50 worth.","Positive","Reference","Mis"
"I love this app The only thing I don't think is the best is how to set up the math equations. They are a bit tricky when you first get the app. Besides that it is amazing.  Highly recommend.","Positive","Reference","Usa"
"I love this app The only thing I would change is being able to manipulate the 3D graphs and planes that I create so that I can turn them and look at them at different angles.","Positive","Reference","Usa"
"Works ok, but lacks iPad Pro compatibility, the keyboard is using 80 of the screen in landscape mode. Also, split screen compatibility would be awesome. ","Positive","Reference","Sup,Usa"
"I'm a successful BC calculus student but recently I'm struggling, this app has been coming in handy especially being able to show the steps for how the answer Wolfram Alpha produces.","Negative","Reference","Mis"
"I use this app every day. It's fantastic and worth every penny.  Always gives me an answer regardless of how ridiculous my questionequation is.","Positive","Reference","Mis"
"but the step by step solution button is broken for me","Negative","Reference","Dep"
"Great app. Buy it. Any subject or topic in life. Will tell you even the temperature at a certain time on a random day a year past. Sports too. School. Life. Medicine. Everything. Your mom's favorite color, jk.","Positive","Reference","Mis"
"This app is worth every penny It has helped so much in my math classes. I definitely would pay 100 for this I love it's sleek design that's easily navigated. I love the stepbystep answers, they really help understand how you get the answer to a question. I also love it's not just a calculator. It's everything you need in the core classes. It has history, English, math, and science. Best app of its kind. 1010 would recommend.","Positive","Reference","Mis"
"This app is incredible, bravo to the creators. It's difficult to even put into words how useful this app is. Simply put it has anything and everything.","Positive","Reference","Mis"
"A great thing to have when you don't know an answer but it just can't do what I thought it could","Positive","Reference","Mis"
"Frustratingly slow and freezes on iphone 6. Needs to be fixed immediately","Negative","Reference","Dep,Per"
"Please fix it asap I use this app all the time bc it's awesome. The keyboard isn't working well since I updated it Hurry","Positive","Reference","Dep"
"This app was very much worth the 5 I spent on it. I use it all the time, ranging from being my main calculator for both my iPhone and iPad as well as doing just about anything else The level of detail really rings true with me. A hilarious example of this I discovered today while trying to explain radiation to someone using the app. I found not only the etymology, similar words, and a few other tidbits but 670 rhyming words for radiation as well as the scrabble score of the word radiation. If you're just going to buy a trivia app then this is the one for you. If you're looking for an app to run finite math calculations alongside showing you every known isotopic version of plutonium along with every other element on the periodic table of the elements, then this is also the app for you. A very well spent 5, in conclusion.","Positive","Reference","Mis"
"This app answers my life problems better than any other knowledge base out there. Every college student should have this app on their devices, it's the perfect study tool","Positive","Reference","Mis"
"Ever since Wolfram set new standards in the world of math apps this web app does the same thing. This is a must have app for calculating as well as an encyclopedia. Well done.","Positive","Reference","Mis"
